steamerid,firstname,lastname,DBteamId,IP,start_IP,relief_IP,start_percent,FBV,TBF,G,GS,W,L,SV,BB,K,HBP,ER,R,ERA,RA,H,HR,GB,FB,LD,K9,BB9,HR9,WHIP
2575,Robinson,Tejeda,KCA,1,0,1,0,89.2,4,0.645438596491228,0.0754,0.0436,0.0416,0,0.3212,0.6632,0.0426,0.4718,0.5092,4.2462,4.5828,1.04,0.13,1.317,1.2907,0.6749,5.9688,2.8908,1.17,1.3612
9869,Steve,Garrison,NYA,1,0,1,0,87.3,4,1,0,0.0528,0.0472,0,0.2729,0.6326,0.0325,0.4719,0.5101,4.2471,4.5909,1.0633,0.14,1.4012,1.2644,0.6693,5.6934,2.4561,1.26,1.3362
sa549517,Cameron,Selik,WAS,1,0,1,0,NULL,4,1,0,0.0528,0.0472,0,0.3045,0.6825,0.0491,0.4719,0.5114,4.2471,4.6026,1.0543,0.12,1.4542,1.134,0.6794,6.1425,2.7405,1.08,1.3588
9910,Justin,Thomas,NYA,1,0,1,0,89.8,4,1,0,0.0528,0.0472,0,0.3511,0.7266,0.0406,0.472,0.5095,4.248,4.5855,1.0198,0.14,1.3146,1.2411,0.6417,6.5394,3.1599,1.26,1.3709
7334,Adam,Russell,TBA,1,0,1,0,93.3,4,1,0,0.0528,0.0472,0,0.4859,0.7993,0.0501,0.472,0.5122,4.248,4.6098,0.9529,0.1,1.3629,1.0648,0.6136,7.1937,4.3731,0.9,1.4388
sa598568,Phil,Mccormick,SFN,1,0,1,0,NULL,4,1,0,0.0528,0.0472,0,0.4891,0.7788,0.0453,0.4723,0.5127,4.2507,4.6143,0.9756,0.1,1.3748,1.0758,0.6327,7.0092,4.4019,0.9,1.4647
sa503734,Matthew,Branham,SDN,1,0.061,0.939,0.061,NULL,4,1,0,0.0528,0.0472,0,0.3604,0.7474,0.0337,0.4723,0.5117,4.2507,4.6053,1.0145,0.12,1.4223,1.1094,0.6295,6.7266,3.2436,1.08,1.3749
4153,Jake,Arrieta,CHN,19.1808,19.1808,0,1,93.6,84,3.3650526316,3.3651,1.0996,1.3381,0,8.3602,16.5029,0.849,9.0608,9.8326,4.2515015015015,4.61364489489489,18.1484,2.12,26.2067,19.241,11.6575,7.74347785285285,3.92276651651652,0.994744744744745,1.38203828828829
6550,Michael,Stutes,PHI,1,0,1,0,90.9,4,1,0,0.0527,0.0473,0,0.3852,0.8041,0.0396,0.4726,0.5085,4.2534,4.5765,0.9924,0.14,1.2143,1.2639,0.6205,7.2369,3.4668,1.26,1.3776
sa597591,Jose,Diaz,LAN,1,0,1,0,NULL,4,0.250391228070175,0.1595,0.0344,0.0364,0,0.3283,0.6748,0.0418,0.4726,0.5125,4.2534,4.6125,1.0369,0.12,1.4626,1.1433,0.6505,6.0732,2.9547,1.08,1.3652
3543,Clay,Buchholz,BOS,134.2656,134.2656,0,1,91.6,579,22.0107540984,22.0108,8.5776,7.8835,0,46.4342,107.2851,5.0852,63.4868,68.8589,4.25560381810382,4.61570275632776,135.8516,14.56,190.5917,138.0434,88.773,7.19146155083655,3.11254558129558,0.975975975975976,1.35765080556747
4886,Chuck,James,MIN,1,0,1,0,87,4,1,0,0.0527,0.0473,0,0.3579,0.7658,0.0321,0.4728,0.5094,4.2552,4.5846,1.0346,0.12,1.257,1.2411,0.6759,6.8922,3.2211,1.08,1.3925
sa501734,Patrick,Schuster,ARI,1,0,1,0,NULL,4,1,0,0.0527,0.0473,0,0.4467,0.7457,0.0515,0.4729,0.5132,4.2561,4.6188,0.9885,0.11,1.4002,1.0964,0.6357,6.7113,4.0203,0.99,1.4352
sa393252,Miguel,De Los Santos,TEX,1,0.476,0.524,0.476,90.1,4,0.175438596491228,0.1754,0.0482,0.0481,0,0.4753,0.9182,0.0299,0.4729,0.5106,4.2561,4.5954,0.9491,0.12,1.2186,1.0927,0.6209,8.2638,4.2777,1.08,1.4244
11423,Jose,Quintana,CHA,191.808,191.808,0,1,91.4,823,31.4439344262,31.4439,11.3687,12.1471,0,62.5103,150.1893,5.2352,90.7351,98.1891,4.25746527777778,4.60722128378378,194.0724,25.52,264.6564,215.4459,120.5049,7.04717060810811,2.93310341591592,1.19744744744745,1.33770593510177
sa658147,Pat,Ludwig,PIT,1,0.572,0.428,0.572,93.7,4,0.242722807017544,0.1611,0.0497,0.0545,0,0.3484,0.7232,0.0315,0.4731,0.513,4.2579,4.617,1.0182,0.11,1.4226,1.1132,0.6534,6.5088,3.1356,0.99,1.3666
sa598809,Spencer,Patton,KCA,1,0.239,0.761,0.239,NULL,4,0.31289298245614,0.1462,0.0429,0.0441,0,0.4162,0.7571,0.0493,0.4731,0.5118,4.2579,4.6062,0.988,0.12,1.3115,1.1738,0.6433,6.8139,3.7458,1.08,1.4042
8728,Donovan,Hand,MIL,10,0,10,0,89.7,43,10,0,0.5268,0.4732,0,2.9888,6.9334,0.3454,4.7315,5.1301,4.25835,4.61709,10.5181,1.27,14.8666,10.9955,6.6673,6.24006,2.68992,1.143,1.35069
199,Derek,Lowe,TEX,1,0,1,0,87.6,4,0.175438596491228,0.1754,0.0328,0.0356,0,0.2689,0.587,0.0309,0.4733,0.5181,4.2597,4.6629,1.1228,0.1,1.8222,0.8651,0.7219,5.283,2.4201,0.9,1.3917
sa386157,Ronald,Uviedo,TOR,1,0,1,0,91.7,4,1,0,0.0527,0.0473,0,0.3688,0.8134,0.0371,0.4734,0.5106,4.2606,4.5954,1.0074,0.13,1.2971,1.1609,0.6372,7.3206,3.3192,1.17,1.3762
979,Joe,Beimel,SEA,40,0,40,0,85,175,40,0,2.1055,1.8945,0,14.1885,26.4572,1.5614,18.9451,20.4765,4.2626475,4.6072125,41.7401,5.11,54.1246,50.9718,26.2991,5.95287,3.1924125,1.14975,1.398215
2147,Sean,Henn,NYN,1,0,1,0,89.6,4,1,0,0.0526,0.0474,0,0.4599,0.7943,0.0312,0.4737,0.5133,4.2633,4.6197,0.978,0.11,1.3616,1.0942,0.6197,7.1487,4.1391,0.99,1.4379
5879,Jeff,Karstens,PIT,191.808,191.808,0,1,88.5,820,31.4439344262,31.4439,10.98,12.5359,0,44.9191,130.413,6.0633,90.8704,98.297,4.26381381381381,4.61228415915916,202.6566,23.73,271.3964,229.2072,128.9829,6.1192286036036,2.107690503003,1.11345720720721,1.29074751835168
sa291749,Matt,Nevarez,TBA,1,0,1,0,NULL,4,1,0,0.0526,0.0474,0,0.3921,0.7013,0.0398,0.4738,0.5125,4.2642,4.6125,1.0061,0.12,1.3491,1.2081,0.6463,6.3117,3.5289,1.08,1.3982
sa502996,Anthony,Huttenlocker,OAK,1,0.131,0.869,0.131,NULL,4,1,0,0.0526,0.0474,0,0.3219,0.6134,0.0336,0.4739,0.513,4.2651,4.617,1.0583,0.12,1.402,1.2581,0.6854,5.5206,2.8971,1.08,1.3802
sa501508,Mark,Serrano,ARI,1,0.701,0.299,0.701,90.3,4,0.518126315789474,0.1025,0.06,0.0614,0,0.3426,0.7482,0.0514,0.474,0.5136,4.266,4.6224,1.0047,0.12,1.41,1.104,0.6402,6.7338,3.0834,1.08,1.3473
sa455275,Brandon,Moore,NYN,1,0,1,0,NULL,4,1,0,0.0526,0.0474,0,0.3255,0.6972,0.0533,0.474,0.5136,4.266,4.6224,1.0372,0.12,1.4496,1.1325,0.6523,6.2748,2.9295,1.08,1.3627
sa526419,Tyler,Burgoon,SEA,1,0,1,0,NULL,4,1,0,0.0526,0.0474,0,0.4307,0.8045,0.041,0.474,0.5121,4.266,4.6089,0.9796,0.12,1.2967,1.1615,0.6151,7.2405,3.8763,1.08,1.4103
sa501227,Joe,Gardner,COL,1,0,1,0,92.1,4,0.175438596491228,0.1754,0.0328,0.0356,0,0.3303,0.7746,0.0667,0.4741,0.5127,4.2669,4.6143,1.0451,0.13,1.3846,1.0804,0.704,6.9714,2.9727,1.17,1.3754
sa501681,Patrick,Lehman,WAS,1,0,1,0,NULL,4,1,0,0.0526,0.0474,0,0.3214,0.6907,0.0365,0.4741,0.5137,4.2669,4.6233,1.0499,0.12,1.4486,1.1296,0.6768,6.2163,2.8926,1.08,1.3713
sa658678,John,Walter,KCA,1,0,1,0,NULL,4,1,0,0.0526,0.0474,0,0.3413,0.6587,0.0377,0.4743,0.513,4.2687,4.617,1.0377,0.12,1.3748,1.2304,0.6743,5.9283,3.0717,1.08,1.379
sa548276,Donn,Roach,SDN,40,0,40,0,90,173,40,0.1754,2.0814,1.8841,0,11.0804,26.4477,1.5969,18.9734,20.5537,4.269015,4.6245825,42.4486,4.98,59.3644,46.3042,26.2746,5.9507325,2.49309,1.1205,1.338225
sa659444,Zachary,Petrick,SLN,1,0.654,0.346,0.654,NULL,4,0.175438596491228,0.1754,0.0507,0.056,0,0.337,0.7217,0.0396,0.4744,0.5143,4.2696,4.6287,1.0234,0.11,1.4233,1.113,0.6611,6.4953,3.033,0.99,1.3604
sa503382,Jesse,Simpson,SLN,1,0,1,0,NULL,4,1,0,0.0526,0.0474,0,0.3387,0.6635,0.0336,0.4744,0.5145,4.2696,4.6305,1.0476,0.11,1.4585,1.1406,0.6775,5.9715,3.0483,0.99,1.3863
sa549771,Alexander,Claudio,TEX,1,0,1,0,NULL,4,0.524310526315789,0.1012,0.0405,0.04,0,0.3731,0.7598,0.0337,0.4745,0.5124,4.2705,4.6116,1.0277,0.13,1.3183,1.182,0.6717,6.8382,3.3579,1.17,1.4008
9211,Edwar,Cabrera,COL,1,1,0,1,90.4,4,0.175438596491228,0.1754,0.0661,0.061,0,0.3696,0.8581,0.0384,0.4748,0.5137,4.2732,4.6233,1.0011,0.13,1.3292,1.0372,0.6758,7.7229,3.3264,1.17,1.3707
5529,Maikel,Cleto,KCA,15,0,15,0,95.4,67,15,0,0.7875,0.7125,0,8.3704,13.6527,0.7895,7.1247,7.6897,4.27482,4.61382,13.7126,1.66,17.54,17.0177,8.9444,8.19162,5.02224,0.996,1.4722
sa454589,Brett,Lorin,ARI,1,0,1,0,NULL,4,1,0,0.0525,0.0475,0,0.3058,0.6481,0.0441,0.475,0.515,4.275,4.635,1.0509,0.13,1.4753,1.1551,0.6698,5.8329,2.7522,1.17,1.3567
7396,Dillon,Gee,NYN,182.2176,182.2176,0,1,89,784,30.8843389831,30.8843,9.8969,12.838,0,51.9054,134.4678,8.5832,86.5942,93.782,4.27701714872768,4.63203334913861,186.9284,23.12,260.815,202.727,117.1066,6.64156590801328,2.56368539592224,1.1419314050893,1.31070653987321
sa501498,Zachary,Von Rosenberg,PIT,1,0,1,0,90.4,4,0.175438596491228,0.1754,0.0328,0.0356,0,0.3185,0.6422,0.0589,0.4753,0.5154,4.2777,4.6386,1.0564,0.11,1.4758,1.1548,0.6778,5.7798,2.8665,0.99,1.3749
sa550276,Michael,Jefferson,PIT,1,0.793,0.207,0.793,90.7,4,0.31289298245614,0.1462,0.0567,0.0628,0,0.4006,0.7429,0.0506,0.4753,0.5157,4.2777,4.6413,0.9989,0.1,1.4039,1.0986,0.6448,6.6861,3.6054,0.9,1.3995
1727,Edgar,Gonzalez,HOU,1,0,1,0,87.8,4,0.655333333333333,0.0733,0.0436,0.042,0,0.2411,0.676,0.0472,0.4755,0.5122,4.2795,4.6098,1.0756,0.15,1.3438,1.2909,0.6745,6.084,2.1699,1.35,1.3167
sa329114,Fabio,Castillo,SFN,1,0.538,0.462,0.538,93.7,4,1,0,0.0524,0.0476,0,0.467,0.8338,0.0357,0.4756,0.5155,4.2804,4.6395,0.9589,0.1,1.3446,1.0522,0.6188,7.5042,4.203,0.9,1.4259
3935,Joe,Martinez,CLE,1,0,1,0,89.9,4,1,0,0.0524,0.0476,0,0.2064,0.6427,0.0345,0.4757,0.5122,4.2813,4.6098,1.0969,0.14,1.3501,1.3164,0.6996,5.7843,1.8576,1.26,1.3033
6166,Logan,Kensing,COL,1,0,1,0,94.1,4,1,0,0.0524,0.0476,0,0.4178,0.859,0.0392,0.4758,0.5144,4.2822,4.6296,0.9961,0.12,1.3248,1.0337,0.6735,7.731,3.7602,1.08,1.4139
sa508769,Conrado,Garza,FA,1,0,1,0,NULL,4,1,0,0.0524,0.0476,0,0.3172,0.6418,0.0451,0.4758,0.5152,4.2822,4.6368,1.0616,0.12,1.4369,1.2013,0.6803,5.7762,2.8548,1.08,1.3788
sa502008,Giovanni,Soto,CLE,1,0.385,0.615,0.385,88.9,4,0.411015789473684,0.1253,0.049,0.05,0,0.4189,0.7991,0.0484,0.4758,0.5141,4.2822,4.6269,0.997,0.11,1.2941,1.1578,0.6433,7.1919,3.7701,0.99,1.4159
sa503583,Jose,Flores,CLE,1,0,1,0,NULL,4,1,0,0.0524,0.0476,0,0.388,0.7908,0.0364,0.4758,0.5136,4.2822,4.6224,1.0112,0.12,1.3044,1.1671,0.6484,7.1172,3.492,1.08,1.3992
sa510226,Jeremy,Berg,LAA,1,0,1,0,NULL,4,0.917543859649123,0.0175,0.0502,0.0462,0,0.307,0.6778,0.0517,0.4759,0.514,4.2831,4.626,1.0513,0.13,1.3762,1.2353,0.6654,6.1002,2.763,1.17,1.3583
sa501664,Alex,Koronis,TBA,1,0,1,0,90.8,4,0.203143859649123,0.1695,0.0334,0.0359,0,0.4303,0.7341,0.0551,0.4761,0.5149,4.2849,4.6341,0.9888,0.12,1.3271,1.1884,0.6358,6.6069,3.8727,1.08,1.4191
sa456353,Pedro,Vidal,OAK,1,0,1,0,NULL,4,1,0,0.0524,0.0476,0,0.3387,0.6635,0.0378,0.4761,0.5147,4.2849,4.6323,1.0409,0.12,1.3738,1.2328,0.6717,5.9715,3.0483,1.08,1.3796
10310,Zack,Wheeler,NYN,172.6272,172.6272,0,1,94.4,754,28.2995409836,28.2995,9.1643,12,0,78.5424,157.3111,7.9629,82.1928,88.9824,4.28516016016016,4.63913913913914,160.5969,19.36,225.7352,175.4601,101.3557,8.20148794627961,4.09484484484485,1.00934267600934,1.3852932793905
sa658236,Blake,Logan,MIA,1,0,1,0,NULL,4,0.195557894736842,0.1712,0.0333,0.0358,0,0.3798,0.7314,0.0482,0.4762,0.5159,4.2858,4.6431,1.0302,0.1,1.4196,1.1101,0.6622,6.5826,3.4182,0.9,1.41
sa329014,Josh,Wilkie,WAS,1,0,1,0,NULL,4,1,0,0.0524,0.0476,0,0.3063,0.6707,0.0349,0.4764,0.5161,4.2876,4.6449,1.0607,0.12,1.4625,1.1404,0.6833,6.0363,2.7567,1.08,1.367
sa599063,Robert,Kilcrease,PIT,1,0,1,0,89.2,4,1,0,0.0524,0.0476,0,0.4281,0.6939,0.0443,0.4764,0.5172,4.2876,4.6548,1.0162,0.1,1.4317,1.1203,0.6575,6.2451,3.8529,0.9,1.4443
sa549392,Boone,Whiting,SLN,1,1,0,1,89.3,4,0.175438596491228,0.1754,0.0598,0.0672,0,0.3734,0.7816,0.0347,0.4766,0.5164,4.2894,4.6476,0.9938,0.11,1.3826,1.0812,0.6422,7.0344,3.3606,0.99,1.3672
769,Bruce,Chen,KCA,163.0368,163.0368,0,1,84.9,708,28.6029473684,28.6029,10.3234,10.3966,0,49.6045,103.8086,6.191,77.7252,83.3204,4.29060678325384,4.59947447447448,170.7443,27.55,179.0417,253.0529,111.8365,5.73046944002826,2.73828055997174,1.52082229288112,1.35152799858682
1243,Francisco,Cordero,HOU,1,0,1,0,91.7,4,1,0,0.0523,0.0477,0,0.3101,0.764,0.0389,0.4768,0.5143,4.2912,4.6287,1.0318,0.13,1.3538,1.1699,0.6461,6.876,2.7909,1.17,1.3419
3367,Jeff,Stevens,CHN,1,0,1,0,88.4,4,1,0,0.0523,0.0477,0,0.4045,0.7498,0.0357,0.4768,0.5167,4.2912,4.6503,1.004,0.12,1.4095,1.0917,0.6424,6.7482,3.6405,1.08,1.4085
sa506189,Bruedlin,Suero,TBA,1,0.259,0.741,0.259,NULL,4,0.23299298245614,0.1632,0.0414,0.0441,0,0.3115,0.5767,0.0356,0.4769,0.5165,4.2921,4.6485,1.0597,0.13,1.4253,1.2763,0.6828,5.1903,2.8035,1.17,1.3712
3805,Jess,Todd,CLE,1,0,1,0,88.4,4,1,0,0.0523,0.0477,0,0.3831,0.7793,0.0293,0.477,0.5148,4.293,4.6332,1.0173,0.12,1.3118,1.1737,0.6521,7.0137,3.4479,1.08,1.4004
sa455529,Jordan,Roberts,LAN,1,0.119,0.881,0.119,NULL,4,1,0,0.0523,0.0477,0,0.3515,0.6367,0.0283,0.477,0.5177,4.293,4.6593,1.0436,0.12,1.4811,1.1579,0.6588,5.7303,3.1635,1.08,1.3951
sa502997,Su-Min,Jung,CHN,1,0.314,0.686,0.314,91.9,4,0.793859649122807,0.0439,0.0543,0.0553,0,0.4791,0.8559,0.0419,0.4771,0.5168,4.2939,4.6512,0.9499,0.11,1.3339,1.0414,0.6093,7.7031,4.3119,0.99,1.429
7019,Merkin,Valdez,TEX,1,0,1,0,93.9,4,1,0,0.0523,0.0477,0,0.3697,0.809,0.0386,0.4772,0.5142,4.2948,4.6278,1.0144,0.13,1.2746,1.1752,0.659,7.281,3.3273,1.17,1.3841
7667,Andy,Sonnanstine,TBA,1,0.514,0.486,0.514,85.3,4,0.193331578947368,0.1716,0.0479,0.0513,0,0.292,0.6348,0.034,0.4773,0.5166,4.2957,4.6494,1.0494,0.13,1.423,1.2273,0.669,5.7132,2.628,1.17,1.3414
sa392088,Sammy,Solis,WAS,1,0.989,0.011,0.989,92.2,4,0.175438596491228,0.1754,0.0607,0.0658,0,0.3706,0.7747,0.0331,0.4774,0.5173,4.2966,4.6557,1.0051,0.12,1.3909,1.0846,0.6498,6.9723,3.3354,1.08,1.3757
833,Ted,Lilly,LAN,1,1,0,1,86.9,4,0.175438596491228,0.1754,0.0592,0.0679,0,0.3151,0.7213,0.0428,0.4774,0.5136,4.2966,4.6224,1.0156,0.15,1.223,1.345,0.6411,6.4917,2.8359,1.35,1.3307
6397,Jake,Odorizzi,TBA,67.1328,67.1328,0,1,90.6,290,11.7776842105,11.7777,4.1313,4.4004,0,25.7846,52.4402,1.8206,32.0521,34.5165,4.29698895323895,4.62737290862291,65.7624,9.28,80.7876,85.5889,42.1025,7.03027134277134,3.45675139425139,1.24410124410124,1.36367021783688
sa454500,Aaron,Pribanic,PIT,1,0.718,0.282,0.718,92.4,4,1,0,0.0522,0.0478,0,0.3176,0.6924,0.0369,0.4775,0.5176,4.2975,4.6584,1.0361,0.11,1.4452,1.1309,0.6637,6.2316,2.8584,0.99,1.3537
sa692713,Charlie,Short,NYA,1,0,1,0,NULL,4,1,0,0.0522,0.0478,0,0.3803,0.7757,0.0397,0.4776,0.5154,4.2984,4.6386,1.0004,0.14,1.3195,1.1819,0.6273,6.9813,3.4227,1.26,1.3807
sa503166,Gaspar,Santiago,SFN,1,0,1,0,NULL,4,0.385949122807018,0.1306,0.0373,0.0382,0,0.4583,0.7251,0.0475,0.4778,0.5185,4.3002,4.6665,1.0023,0.1,1.4107,1.1039,0.6492,6.5259,4.1247,0.9,1.4606
sa456361,Jorge,Bucardo,SFN,1,0,1,0,NULL,4,1,0,0.0522,0.0478,0,0.3435,0.6499,0.043,0.4778,0.5182,4.3002,4.6638,1.0511,0.11,1.4691,1.1496,0.6761,5.8491,3.0915,0.99,1.3946
sa202102,Ronnie,Ray,SFN,1,0.089,0.911,0.089,NULL,4,1,0,0.0522,0.0478,0,0.3348,0.6499,0.0449,0.4778,0.5181,4.3002,4.6629,1.0519,0.11,1.4696,1.15,0.6763,5.8491,3.0132,0.99,1.3867
5362,Phillippe,Aumont,PHI,25,0,25,0,94,112,25,0,1.3051,1.1949,0,15.2883,24.7653,1.619,11.949,12.9895,4.30164,4.67622,21.9147,2.15,33.973,21.1556,13.8042,8.915508,5.503788,0.774,1.48812
sa551280,Wilmer,Hernandez,TBA,1,0,1,0,NULL,4,0.1916,0.172,0.0332,0.0358,0,0.275,0.5806,0.037,0.478,0.517,4.302,4.653,1.0701,0.13,1.4291,1.2797,0.6846,5.2254,2.475,1.17,1.3451
sa549772,Brandon,Cunniff,ATL,1,0,1,0,NULL,4,1,0,0.0522,0.0478,0,0.4431,0.7888,0.0371,0.4781,0.5179,4.3029,4.6611,0.9934,0.11,1.3706,1.0705,0.6515,7.0992,3.9879,0.99,1.4365
sa658270,Alexander,Wilson,ATL,1,0,1,0,NULL,4,1,0,0.0522,0.0478,0,0.3256,0.6678,0.0403,0.4784,0.5183,4.3056,4.6647,1.0589,0.12,1.4554,1.1367,0.6918,6.0102,2.9304,1.08,1.3845
6632,Carlos,Carrasco,CLE,115.0848,115.0848,0,1,94.4,497,20.1903157895,20.1903,7.0895,7.5364,0,39.1894,89.8526,4.8269,55.0657,59.7319,4.30631412662663,4.67122591341341,117.3106,12.43,167.8282,117.4077,74.8326,7.02676113613614,3.06473661161161,0.972065815815816,1.3598668112557
sa549348,Hunter,Carnevale,NYN,1,0,1,0,NULL,4,1,0,0.0521,0.0479,0,0.3726,0.7321,0.0329,0.4785,0.5182,4.3065,4.6638,1.018,0.12,1.4244,1.1128,0.641,6.5889,3.3534,1.08,1.3906
sa610415,Ethan,Cole,SLN,1,0,1,0,NULL,4,1,0,0.0521,0.0479,0,0.3333,0.647,0.0339,0.4789,0.5191,4.3101,4.6719,1.0563,0.11,1.4698,1.1494,0.6827,5.823,2.9997,0.99,1.3896
sa546459,Anderson,Gerdel,SLN,1,0,1,0,NULL,4,0.641480701754386,0.0763,0.0431,0.0419,0,0.3221,0.6364,0.0348,0.4789,0.5191,4.3101,4.6719,1.0621,0.11,1.4774,1.1554,0.6862,5.7276,2.8989,0.99,1.3842
1613,Shane,Loux,SFN,1,0,1,0,90.5,4,0.533298245614035,0.0993,0.0405,0.0403,0,0.2685,0.5448,0.045,0.4789,0.5209,4.3101,4.6881,1.1036,0.11,1.61,1.1308,0.7076,4.9032,2.4165,0.99,1.3721
sa501675,Tony,Davis,TOR,1,0,1,0,NULL,4,1,0,0.0521,0.0479,0,0.4069,0.7915,0.0404,0.4789,0.5169,4.3101,4.6521,1.0108,0.13,1.3063,1.1691,0.6417,7.1235,3.6621,1.17,1.4177
sa327891,Daryl,Maday,SFN,1,0.294,0.706,0.294,NULL,4,0.224417543859649,0.165,0.0415,0.0457,0,0.3281,0.6571,0.0394,0.4789,0.5192,4.3101,4.6728,1.05,0.11,1.466,1.1472,0.6746,5.9139,2.9529,0.99,1.3781
9884,Travis,Wood,CHN,182.2176,182.2176,0,1,88.6,796,29.8717377049,29.8717,9.9024,12.4377,0,64.1622,138.4344,7.5235,87.2775,93.6371,4.31076635846373,4.6248765212581,183.957,29.01,205.0405,254.7123,117.9282,6.83748221906117,3.1690670934092,1.43284732100522,1.36166429587482
sa185282,Leobardo,Moreno,FA,1,0,1,0,NULL,4,1,0,0.0521,0.0479,0,0.3095,0.6217,0.0393,0.4791,0.5187,4.3119,4.6683,1.0717,0.12,1.4498,1.2121,0.6864,5.5953,2.7855,1.08,1.3812
sa185463,Adolpho,Delfin,FA,1,0,1,0,NULL,4,1,0,0.0521,0.0479,0,0.284,0.6532,0.043,0.4791,0.518,4.3119,4.662,1.0673,0.13,1.4351,1.1998,0.6794,5.8788,2.556,1.17,1.3513
sa599573,Stephen,Tromblee,LAA,1,0,1,0,NULL,4,1,0,0.0521,0.0479,0,0.3579,0.6643,0.0381,0.4792,0.5181,4.3128,4.6629,1.0462,0.12,1.378,1.2369,0.6662,5.9787,3.2211,1.08,1.4041
5279,Chris,Tillman,BAL,172.6272,172.6272,0,1,91.6,744,28.2995409836,28.2995,10.4705,10.6938,0,61.5622,144.7865,4.8141,82.7638,88.9261,4.31492951284618,4.63620391224558,170.8945,27.04,203.7501,216.9807,108.3156,7.54851205372039,3.20957415749082,1.40974307640974,1.34658211452193
sa500726,Matt,Purke,WAS,1,1,0,1,92.6,4,0.175438596491228,0.1754,0.0608,0.0663,0,0.3947,0.795,0.0418,0.4796,0.5195,4.3164,4.6755,0.9943,0.12,1.3765,1.0734,0.6431,7.155,3.5523,1.08,1.389
